Season,Round,Abbreviation,Stint,Tire Compound,Stint Length
2022,3,BOT,2,HARD,36
2022,3,GAS,1,MEDIUM,21
2022,3,GAS,2,HARD,37
2022,3,HAM,1,MEDIUM,22
2022,3,HAM,2,HARD,36
2022,3,LAT,1,MEDIUM,13
2022,3,LAT,2,HARD,10
2022,3,LAT,3,HARD,34
2022,3,LEC,1,MEDIUM,22
2022,3,LEC,2,HARD,36
2022,3,MAG,1,HARD,39
2022,3,MAG,2,MEDIUM,18
2022,3,MSC,1,MEDIUM,14
2022,3,MSC,2,HARD,43
2022,3,NOR,1,MEDIUM,20
2022,3,NOR,2,HARD,38
2022,3,OCO,1,MEDIUM,17
2022,3,OCO,2,HARD,41
2022,3,PER,1,MEDIUM,20
2022,3,PER,2,HARD,38
2022,3,RIC,1,MEDIUM,21
2022,3,RIC,2,HARD,37
2022,3,RUS,1,MEDIUM,23
2022,3,RUS,2,HARD,35
2022,3,SAI,1,HARD,2
2022,3,STR,1,HARD,3
2022,3,STR,2,MEDIUM,1
2022,3,STR,3,HARD,19
2022,3,STR,4,HARD,35
2022,3,TSU,1,MEDIUM,18
2022,3,TSU,2,HARD,39
2022,3,VER,1,MEDIUM,18
2022,3,VER,2,HARD,21
2022,3,VET,1,HARD,23
2022,3,ZHO,1,MEDIUM,21
2022,3,ZHO,2,HARD,37
2022,4,ALB,1,INTERMEDIATE,17
2022,4,ALB,2,MEDIUM,45
2022,4,ALO,1,INTERMEDIATE,6
2022,4,BOT,1,INTERMEDIATE,18
2022,4,BOT,2,MEDIUM,45
2022,4,GAS,1,INTERMEDIATE,17
2022,4,GAS,2,MEDIUM,45
2022,4,HAM,1,INTERMEDIATE,18
2022,4,HAM,2,MEDIUM,44
2022,4,LAT,1,INTERMEDIATE,18
2022,4,LAT,2,MEDIUM,44
2022,4,LEC,1,INTERMEDIATE,19
2022,4,LEC,2,MEDIUM,30
2022,4,LEC,3,SOFT,4
2022,4,LEC,4,SOFT,10
2022,4,MAG,1,INTERMEDIATE,18
2022,4,MAG,2,MEDIUM,45
2022,4,MSC,1,INTERMEDIATE,18
2022,4,MSC,2,MEDIUM,34
2022,4,MSC,3,SOFT,10
2022,4,NOR,1,INTERMEDIATE,19
2022,4,NOR,2,MEDIUM,44
2022,4,OCO,1,INTERMEDIATE,18
2022,4,OCO,2,MEDIUM,44
2022,4,PER,1,INTERMEDIATE,18
2022,4,PER,2,MEDIUM,32
2022,4,PER,3,SOFT,13
2022,4,RIC,1,INTERMEDIATE,2
2022,4,RIC,2,INTERMEDIATE,14
2022,4,RIC,3,MEDIUM,14
2022,4,RIC,4,HARD,32
2022,4,RUS,1,INTERMEDIATE,18
2022,4,RUS,2,MEDIUM,45
2022,4,SAI,1,INTERMEDIATE,1
2022,4,STR,1,INTERMEDIATE,18
2022,4,STR,2,MEDIUM,44
2022,4,TSU,1,INTERMEDIATE,18
2022,4,TSU,2,MEDIUM,45
2022,4,VER,1,INTERMEDIATE,19
2022,4,VER,2,MEDIUM,32
2022,4,VER,3,SOFT,12
2022,4,VET,1,INTERMEDIATE,17
2022,4,VET,2,MEDIUM,46
2022,4,ZHO,1,INTERMEDIATE,18
2022,4,ZHO,2,MEDIUM,44
2022,5,ALB,1,MEDIUM,16
2022,5,ALB,2,HARD,41
2022,5,ALO,1,MEDIUM,15
2022,5,ALO,2,HARD,42
2022,5,BOT,1,MEDIUM,26
2022,5,BOT,2,HARD,31
2022,5,GAS,1,MEDIUM,16
2022,5,GAS,2,HARD,24
2022,5,GAS,3,SOFT,5
2022,5,HAM,1,MEDIUM,22
2022,5,HAM,2,HARD,35
2022,5,LAT,1,HARD,34
2022,5,LAT,2,MEDIUM,23
2022,5,LEC,1,MEDIUM,24
2022,5,LEC,2,HARD,33
2022,5,MAG,1,MEDIUM,12
2022,5,MAG,2,HARD,30
2022,5,MAG,3,MEDIUM,15
2022,5,MSC,1,MEDIUM,14
2022,5,MSC,2,HARD,40
2022,5,MSC,3,MEDIUM,3
2022,5,NOR,1,MEDIUM,18
2022,5,NOR,2,HARD,22
2022,5,OCO,1,HARD,41
2022,5,OCO,2,SOFT,16
2022,5,PER,1,MEDIUM,27
2022,5,PER,2,HARD,14
2022,5,PER,3,MEDIUM,16
2022,5,RIC,1,MEDIUM,30
2022,5,RIC,2,HARD,11
2022,5,RIC,3,SOFT,16
2022,5,RUS,1,HARD,40
2022,5,RUS,2,MEDIUM,17
2022,5,SAI,1,MEDIUM,27
2022,5,SAI,2,HARD,30
2022,5,STR,1,HARD,40
2022,5,STR,2,MEDIUM,17
2022,5,TSU,1,MEDIUM,11
2022,5,TSU,2,HARD,30
2022,5,TSU,3,SOFT,16
2022,5,VER,1,MEDIUM,26
2022,5,VER,2,HARD,31
2022,5,VET,1,HARD,41
2022,5,VET,2,MEDIUM,13
2022,5,ZHO,1,MEDIUM,6
2022,6,ALB,1,SOFT,11
2022,6,ALB,2,MEDIUM,14
2022,6,ALB,3,SOFT,20
2022,6,ALB,4,MEDIUM,9
2022,6,ALB,5,SOFT,10
2022,6,ALO,1,SOFT,10
2022,6,ALO,2,MEDIUM,21
2022,6,ALO,3,SOFT,22
2022,6,ALO,4,SOFT,12
2022,6,BOT,1,SOFT,14
2022,6,BOT,2,MEDIUM,20
2022,6,BOT,3,MEDIUM,32
2022,6,GAS,1,SOFT,10
2022,6,GAS,2,MEDIUM,19
2022,6,GAS,3,SOFT,17
2022,6,GAS,4,SOFT,19
2022,6,HAM,1,MEDIUM,1
2022,6,HAM,2,SOFT,21
2022,6,HAM,3,MEDIUM,26
2022,6,HAM,4,SOFT,18
2022,6,LAT,1,SOFT,12
2022,6,LAT,2,MEDIUM,14
2022,6,LAT,3,SOFT,24
2022,6,LAT,4,SOFT,14
2022,6,LEC,1,SOFT,21
2022,6,LEC,2,MEDIUM,6
2022,6,MAG,1,SOFT,1
2022,6,MAG,2,MEDIUM,28
2022,6,MAG,3,HARD,35
2022,6,MSC,1,SOFT,12
2022,6,MSC,2,SOFT,18
2022,6,MSC,3,MEDIUM,35
2022,6,NOR,1,SOFT,12
2022,6,NOR,2,MEDIUM,21
2022,6,NOR,3,SOFT,18
2022,6,NOR,4,SOFT,15
2022,6,OCO,1,SOFT,13
2022,6,OCO,2,MEDIUM,22
2022,6,OCO,3,SOFT,17
2022,6,OCO,4,SOFT,14
2022,6,PER,1,SOFT,17
2022,6,PER,2,MEDIUM,20
2022,6,PER,3,MEDIUM,16
2022,6,PER,4,SOFT,13
2022,6,RIC,1,SOFT,11
2022,6,RIC,2,SOFT,20
2022,6,RIC,3,MEDIUM,17
2022,6,RIC,4,SOFT,17
2022,6,RUS,1,SOFT,13
2022,6,RUS,2,MEDIUM,23
2022,6,RUS,3,MEDIUM,15
2022,6,RUS,4,SOFT,15
2022,6,SAI,1,SOFT,10
2022,6,SAI,2,MEDIUM,21
2022,6,SAI,3,MEDIUM,14
2022,6,SAI,4,SOFT,21
2022,6,STR,1,SOFT,14
2022,6,STR,2,SOFT,13
2022,6,STR,3,MEDIUM,19
2022,6,STR,4,SOFT,19
2022,6,TSU,1,SOFT,11
2022,6,TSU,2,MEDIUM,21
2022,6,TSU,3,SOFT,20
2022,6,TSU,4,SOFT,13
2022,6,VER,1,SOFT,13
2022,6,VER,2,MEDIUM,15
2022,6,VER,3,SOFT,16
2022,6,VER,4,MEDIUM,22
2022,6,VET,1,SOFT,21
2022,6,VET,2,SOFT,21
2022,6,VET,3,MEDIUM,23
2022,6,ZHO,1,SOFT,10
2022,6,ZHO,2,MEDIUM,18
2022,7,ALB,2,HARD,22
2022,7,ALB,3,MEDIUM,7
2022,7,ALB,4,MEDIUM,20
2022,7,ALO,2,HARD,30
2022,7,ALO,3,MEDIUM,34
2022,7,BOT,2,HARD,30
2022,7,BOT,3,HARD,34
2022,7,GAS,2,INTERMEDIATE,2
2022,7,GAS,3,HARD,28
2022,7,GAS,4,HARD,34
2022,7,HAM,2,INTERMEDIATE,22
2022,7,HAM,3,HARD,8
2022,7,HAM,4,MEDIUM,34
2022,7,LAT,2,INTERMEDIATE,1
2022,7,LAT,3,HARD,1
2022,7,LAT,4,MEDIUM,61
2022,7,LEC,2,INTERMEDIATE,21
2022,7,LEC,3,HARD,9
2022,7,LEC,4,HARD,34
2022,7,MAG,2,WET,20
2022,7,MSC,2,INTERMEDIATE,4
2022,7,MSC,3,HARD,21
2022,7,NOR,2,INTERMEDIATE,22
2022,7,NOR,3,HARD,8
2022,7,NOR,4,HARD,21
2022,7,NOR,5,MEDIUM,13
2022,7,OCO,2,HARD,30
2022,7,OCO,3,MEDIUM,34
2022,7,PER,2,INTERMEDIATE,22
2022,7,PER,3,HARD,8
2022,7,PER,4,MEDIUM,34
2022,7,RIC,2,HARD,30
2022,7,RIC,3,HARD,34
2022,7,RUS,2,HARD,30
2022,7,RUS,3,MEDIUM,34
2022,7,SAI,2,HARD,30
2022,7,SAI,3,HARD,34
2022,7,STR,2,WET,1
2022,7,STR,3,INTERMEDIATE,1
2022,7,STR,4,HARD,10
2022,7,STR,5,HARD,52
2022,7,TSU,2,INTERMEDIATE,6
2022,7,TSU,3,HARD,23
2022,7,TSU,4,MEDIUM,27
2022,7,TSU,5,SOFT,7
2022,7,VER,2,INTERMEDIATE,22
2022,7,VER,3,HARD,8
2022,7,VER,4,MEDIUM,34
2022,7,VET,2,INTERMEDIATE,6
2022,7,VET,3,HARD,24
2022,7,VET,4,HARD,34
2022,7,ZHO,2,HARD,29
2022,7,ZHO,3,MEDIUM,34
2022,8,ALB,1,MEDIUM,9
2022,8,ALB,2,HARD,20
2022,8,ALB,3,HARD,21
2022,8,ALO,1,MEDIUM,18
2022,8,ALO,2,HARD,33
2022,8,BOT,1,HARD,33
2022,8,BOT,2,MEDIUM,17
2022,8,GAS,1,MEDIUM,9
2022,8,GAS,2,HARD,42
2022,8,HAM,1,MEDIUM,9
2022,8,HAM,2,HARD,24
2022,8,HAM,3,HARD,18
2022,8,LAT,1,MEDIUM,3
2022,8,LAT,2,MEDIUM,14
2022,8,LAT,3,HARD,33
2022,8,LEC,1,MEDIUM,9
2022,8,LEC,2,HARD,12
2022,8,MAG,1,MEDIUM,9
2022,8,MAG,2,HARD,23
2022,8,MSC,1,HARD,9
2022,8,MSC,2,MEDIUM,14
2022,8,MSC,3,HARD,27
2022,8,NOR,1,MEDIUM,20
2022,8,NOR,2,HARD,31
2022,8,OCO,1,HARD,33
2022,8,OCO,2,MEDIUM,18
2022,8,PER,1,MEDIUM,16
2022,8,PER,2,HARD,17
2022,8,PER,3,HARD,18
2022,8,RIC,1,HARD,33
2022,8,RIC,2,MEDIUM,18
2022,8,RUS,1,MEDIUM,9
2022,8,RUS,2,HARD,24
2022,8,RUS,3,HARD,18
2022,8,SAI,1,MEDIUM,9
2022,8,STR,1,HARD,30
2022,8,STR,2,MEDIUM,16
2022,8,TSU,1,MEDIUM,9
2022,8,TSU,2,HARD,29
2022,8,TSU,3,SOFT,12
2022,8,VER,1,MEDIUM,18
2022,8,VER,2,HARD,15
2022,8,VER,3,HARD,18
2022,8,VET,1,MEDIUM,9
2022,8,VET,2,HARD,42
2022,8,ZHO,1,MEDIUM,9
2022,8,ZHO,2,HARD,14
2022,9,ALB,1,MEDIUM,18
2022,9,ALB,2,HARD,30
2022,9,ALB,3,HARD,22
2022,9,ALO,1,MEDIUM,28
2022,9,ALO,2,HARD,21
2022,9,ALO,3,MEDIUM,21
2022,9,BOT,1,HARD,49
2022,9,BOT,2,MEDIUM,21
2022,9,GAS,1,MEDIUM,5
2022,9,GAS,2,HARD,31
2022,9,GAS,3,HARD,34
2022,9,HAM,1,MEDIUM,9
2022,9,HAM,2,HARD,35
2022,9,HAM,3,HARD,26
2022,9,LAT,1,MEDIUM,9
2022,9,LAT,2,HARD,28
2022,9,LAT,3,HARD,33
2022,9,LEC,1,HARD,41
2022,9,LEC,2,MEDIUM,29
2022,9,MAG,1,MEDIUM,7
2022,9,MAG,2,HARD,63
2022,9,MSC,1,MEDIUM,19
2022,9,NOR,1,HARD,19
2022,9,NOR,2,HARD,23
2022,9,NOR,3,MEDIUM,28
2022,9,OCO,1,MEDIUM,19
2022,9,OCO,2,HARD,30
2022,9,OCO,3,MEDIUM,21
2022,9,PER,1,HARD,8
2022,9,RIC,1,MEDIUM,19
2022,9,RIC,2,HARD,30
2022,9,RIC,3,HARD,21
2022,9,RUS,1,MEDIUM,19
2022,9,RUS,2,HARD,26
2022,9,RUS,3,HARD,25
2022,9,SAI,1,MEDIUM,20
2022,9,SAI,2,HARD,29
2022,9,SAI,3,HARD,21
2022,9,STR,1,HARD,47
2022,9,STR,2,MEDIUM,23
2022,9,TSU,1,MEDIUM,9
2022,9,TSU,2,HARD,38
2022,9,VER,1,MEDIUM,9
2022,9,VER,2,HARD,34
2022,9,VER,3,HARD,27
2022,9,VET,1,MEDIUM,5
2022,9,VET,2,HARD,14
2022,9,VET,3,HARD,51
2022,9,ZHO,1,MEDIUM,19
2022,9,ZHO,2,HARD,30
2022,9,ZHO,3,HARD,21
2022,10,ALB,1,SOFT,1
2022,10,ALO,1,MEDIUM,1
2022,10,ALO,2,MEDIUM,32
2022,10,ALO,3,HARD,6
2022,10,ALO,4,SOFT,13
2022,10,BOT,1,MEDIUM,1
2022,10,BOT,2,MEDIUM,19
2022,10,GAS,1,MEDIUM,1
2022,10,GAS,2,SOFT,15
2022,10,GAS,3,HARD,10
2022,10,HAM,1,MEDIUM,1
2022,10,HAM,2,MEDIUM,32
2022,10,HAM,3,HARD,6
2022,10,HAM,4,SOFT,13
2022,10,LAT,1,SOFT,1
2022,10,LAT,2,SOFT,18
2022,10,LAT,3,MEDIUM,20
2022,10,LAT,4,SOFT,13
2022,10,LEC,1,MEDIUM,1
2022,10,LEC,2,MEDIUM,24
2022,10,LEC,3,HARD,27
2022,10,MAG,1,SOFT,1
2022,10,MAG,2,MEDIUM,21
2022,10,MAG,3,MEDIUM,30
2022,10,MSC,1,MEDIUM,1
2022,10,MSC,2,MEDIUM,18
2022,10,MSC,3,HARD,20
2022,10,MSC,4,SOFT,13
2022,10,NOR,1,MEDIUM,1
2022,10,NOR,2,MEDIUM,33
2022,10,NOR,3,HARD,6
2022,10,NOR,4,SOFT,12
2022,10,OCO,1,MEDIUM,1
2022,10,OCO,2,SOFT,21
2022,10,OCO,3,HARD,16
2022,10,PER,1,MEDIUM,1
2022,10,PER,2,MEDIUM,4
2022,10,PER,3,MEDIUM,34
2022,10,PER,4,SOFT,13
2022,10,RIC,1,MEDIUM,1
2022,10,RIC,2,MEDIUM,19
2022,10,RIC,3,HARD,12
2022,10,RIC,4,SOFT,6
2022,10,RIC,5,SOFT,14
2022,10,RUS,1,HARD,1
2022,10,SAI,1,MEDIUM,1
2022,10,SAI,2,MEDIUM,19
2022,10,SAI,3,HARD,19
2022,10,SAI,4,SOFT,13
2022,10,STR,1,MEDIUM,1
2022,10,STR,2,MEDIUM,14
2022,10,STR,3,HARD,25
2022,10,STR,4,MEDIUM,12
2022,10,TSU,1,MEDIUM,1
2022,10,TSU,2,SOFT,17
2022,10,TSU,3,HARD,20
2022,10,TSU,4,SOFT,14
2022,10,VER,1,SOFT,1
2022,10,VER,2,MEDIUM,11
2022,10,VER,3,MEDIUM,11
2022,10,VER,4,HARD,16
2022,10,VER,5,SOFT,13
2022,10,VET,1,SOFT,1
2022,10,VET,2,SOFT,5
2022,10,VET,3,MEDIUM,33
2022,10,VET,4,MEDIUM,13
2022,10,ZHO,1,MEDIUM,1
2022,11,ALB,1,MEDIUM,11
2022,11,ALB,2,HARD,2
2022,11,ALB,3,HARD,57
2022,11,ALO,1,HARD,27
2022,11,ALO,3,MEDIUM,31
2022,11,ALO,4,MEDIUM,12
2022,11,BOT,1,MEDIUM,6
2022,11,BOT,2,HARD,5
2022,11,BOT,3,HARD,59
2022,11,GAS,1,MEDIUM,12
2022,11,GAS,2,HARD,1
2022,11,GAS,3,HARD,57
2022,11,HAM,1,MEDIUM,28
2022,11,HAM,3,MEDIUM,43
2022,11,LAT,1,MEDIUM,12
2022,11,LAT,2,HARD,1
2022,11,LAT,3,HARD,35
2022,11,LEC,1,MEDIUM,26
2022,11,LEC,3,HARD,32
2022,11,LEC,4,MEDIUM,13
2022,11,MAG,1,MEDIUM,15
2022,11,MAG,3,HARD,55
2022,11,MSC,1,MEDIUM,16
2022,11,MSC,3,HARD,54
2022,11,NOR,1,MEDIUM,14
2022,11,NOR,3,HARD,56
2022,11,OCO,1,MEDIUM,16
2022,11,OCO,3,HARD,55
2022,11,PER,1,MEDIUM,1
2022,11,PER,2,HARD,2
2022,11,PER,3,HARD,21
2022,11,RIC,1,MEDIUM,12
2022,11,RIC,2,HARD,1
2022,11,RIC,3,HARD,57
2022,11,RUS,1,MEDIUM,11
2022,11,RUS,3,HARD,60
2022,11,SAI,1,MEDIUM,27
2022,11,SAI,3,HARD,30
2022,11,STR,1,MEDIUM,29
2022,11,STR,3,MEDIUM,41
2022,11,TSU,1,HARD,26
2022,11,TSU,3,HARD,44
2022,11,VER,1,MEDIUM,13
2022,11,VER,3,HARD,23
2022,11,VER,4,MEDIUM,35
2022,11,VET,1,HARD,20
2022,11,VET,3,MEDIUM,50
2022,11,ZHO,1,HARD,24
2022,11,ZHO,3,MEDIUM,46
2022,12,ALB,1,MEDIUM,18
2022,12,ALB,2,HARD,35
2022,12,ALO,1,MEDIUM,18
2022,12,ALO,2,HARD,35
2022,12,BOT,1,HARD,18
2022,12,BOT,2,HARD,18
2022,12,BOT,3,MEDIUM,17
2022,12,GAS,1,HARD,18
2022,12,GAS,2,MEDIUM,35
2022,12,HAM,1,MEDIUM,18
2022,12,HAM,2,HARD,35
2022,12,LAT,1,MEDIUM,19
2022,12,LAT,2,HARD,19
2022,12,LAT,3,MEDIUM,3
2022,12,LEC,1,MEDIUM,18
2022,12,MAG,1,MEDIUM,8
2022,12,MAG,2,HARD,10
2022,12,MAG,3,HARD,20
2022,12,MSC,1,MEDIUM,9
2022,12,MSC,2,HARD,9
2022,12,MSC,3,HARD,35
2022,12,NOR,1,MEDIUM,18
2022,12,NOR,2,HARD,35
2022,12,OCO,1,MEDIUM,18
2022,12,OCO,2,HARD,35
2022,12,PER,1,MEDIUM,18
2022,12,PER,2,HARD,35
2022,12,RIC,1,MEDIUM,18
2022,12,RIC,2,HARD,35
2022,12,RUS,1,MEDIUM,18
2022,12,RUS,2,HARD,35
2022,12,SAI,1,HARD,18
2022,12,SAI,2,MEDIUM,24
2022,12,SAI,3,MEDIUM,11
2022,12,STR,1,MEDIUM,18
2022,12,STR,2,HARD,35
2022,12,TSU,1,MEDIUM,11
2022,12,TSU,2,HARD,7
2022,12,VER,1,MEDIUM,16
2022,12,VER,2,HARD,37
2022,12,VET,1,MEDIUM,19
2022,12,VET,2,HARD,34
2022,12,ZHO,1,MEDIUM,9
2022,12,ZHO,2,HARD,13
2022,12,ZHO,3,HARD,26
2022,13,ALB,1,SOFT,2
2022,13,ALB,2,MEDIUM,19
2022,13,ALB,3,MEDIUM,19
2022,13,ALB,4,SOFT,29
2022,13,ALO,1,MEDIUM,21
2022,13,ALO,2,HARD,48
2022,13,BOT,1,MEDIUM,26
2022,13,BOT,2,HARD,40
2022,13,GAS,1,SOFT,16
2022,13,GAS,2,MEDIUM,30
2022,13,GAS,3,SOFT,23
2022,13,HAM,1,MEDIUM,19
2022,13,HAM,2,MEDIUM,32
2022,13,HAM,3,SOFT,19
2022,13,LAT,1,MEDIUM,18
2022,13,LAT,2,MEDIUM,21
2022,13,LAT,3,SOFT,17
2022,13,LAT,4,SOFT,13
2022,13,LEC,1,MEDIUM,21
2022,13,LEC,2,MEDIUM,18
2022,13,LEC,3,HARD,15
2022,13,LEC,4,SOFT,16
2022,13,MAG,1,MEDIUM,6
2022,13,MAG,2,HARD,29
2022,13,MAG,3,MEDIUM,32
2022,13,MAG,4,SOFT,2
2022,13,MSC,1,MEDIUM,21
2022,13,MSC,2,HARD,20
2022,13,MSC,3,MEDIUM,28
2022,13,NOR,1,SOFT,14
2022,13,NOR,2,MEDIUM,28
2022,13,NOR,3,HARD,28
2022,13,OCO,1,MEDIUM,23
2022,13,OCO,2,HARD,46
2022,13,PER,1,SOFT,18
2022,13,PER,2,MEDIUM,24
2022,13,PER,3,MEDIUM,28
2022,13,RIC,1,SOFT,15
2022,13,RIC,2,MEDIUM,31
2022,13,RIC,3,HARD,23
2022,13,RUS,1,SOFT,16
2022,13,RUS,2,MEDIUM,23
2022,13,RUS,3,MEDIUM,31
2022,13,SAI,1,MEDIUM,17
2022,13,SAI,2,MEDIUM,30
2022,13,SAI,3,SOFT,23
2022,13,STR,1,SOFT,14
2022,13,STR,2,MEDIUM,32
2022,13,STR,3,SOFT,23
2022,13,TSU,1,SOFT,13
2022,13,TSU,2,MEDIUM,20
2022,13,TSU,3,SOFT,18
2022,13,TSU,4,SOFT,17
2022,13,VER,1,SOFT,16
2022,13,VER,2,MEDIUM,22
2022,13,VER,3,MEDIUM,32
2022,13,VET,1,SOFT,15
2022,13,VET,2,MEDIUM,31
2022,13,VET,3,MEDIUM,23
2022,13,ZHO,1,MEDIUM,27
2022,13,ZHO,2,HARD,24
2022,13,ZHO,3,SOFT,18
2022,14,ALB,1,MEDIUM,10
2022,14,ALB,2,HARD,16
2022,14,ALB,3,MEDIUM,18
2022,14,ALO,1,MEDIUM,11
2022,14,ALO,2,MEDIUM,14
2022,14,ALO,3,HARD,19
2022,14,BOT,1,SOFT,2
2022,14,GAS,1,MEDIUM,10
2022,14,GAS,2,HARD,12
2022,14,GAS,3,MEDIUM,22
2022,14,HAM,1,MEDIUM,1
2022,14,LAT,1,MEDIUM,3
2022,14,LAT,2,MEDIUM,12
2022,14,LAT,3,HARD,19
2022,14,LAT,4,SOFT,9
2022,14,LEC,1,SOFT,3
2022,14,LEC,2,MEDIUM,22
2022,14,LEC,3,MEDIUM,17
2022,14,LEC,4,SOFT,2
2022,14,MAG,1,MEDIUM,11
2022,14,MAG,2,HARD,16
2022,14,MAG,3,MEDIUM,16
2022,14,MSC,1,MEDIUM,14
2022,14,MSC,2,HARD,16
2022,14,MSC,3,MEDIUM,13
2022,14,NOR,1,MEDIUM,13
2022,14,NOR,2,HARD,16
2022,14,NOR,3,MEDIUM,15
2022,14,OCO,1,MEDIUM,12
2022,14,OCO,2,HARD,20
2022,14,OCO,3,MEDIUM,12
2022,14,PER,1,MEDIUM,14
2022,14,PER,2,MEDIUM,13
2022,14,PER,3,HARD,17
2022,14,RIC,1,MEDIUM,12
2022,14,RIC,2,HARD,20
2022,14,RIC,3,MEDIUM,12
2022,14,RUS,1,MEDIUM,13
2022,14,RUS,2,MEDIUM,16
2022,14,RUS,3,HARD,15
2022,14,SAI,1,SOFT,11
2022,14,SAI,2,MEDIUM,14
2022,14,SAI,3,HARD,19
2022,14,STR,1,MEDIUM,15
2022,14,STR,2,MEDIUM,11
2022,14,STR,3,HARD,18
2022,14,TSU,1,HARD,18
2022,14,TSU,2,MEDIUM,12
2022,14,TSU,3,MEDIUM,14
2022,14,VER,1,SOFT,15
2022,14,VER,2,MEDIUM,15
2022,14,VER,3,MEDIUM,14
2022,14,VET,1,MEDIUM,14
2022,14,VET,2,HARD,19
2022,14,VET,3,MEDIUM,11
2022,14,ZHO,1,MEDIUM,14
2022,14,ZHO,2,MEDIUM,14
2022,14,ZHO,3,SOFT,16
2022,15,ALB,1,MEDIUM,21
2022,15,ALB,2,MEDIUM,21
2022,15,ALB,3,HARD,13
2022,15,ALB,4,SOFT,1
2022,15,ALB,5,SOFT,16
2022,15,ALO,1,SOFT,12
2022,15,ALO,2,HARD,35
2022,15,ALO,3,SOFT,10
2022,15,ALO,4,SOFT,15
2022,15,BOT,1,SOFT,16
2022,15,BOT,2,SOFT,18
2022,15,BOT,3,MEDIUM,20
2022,15,GAS,1,SOFT,11
2022,15,GAS,2,MEDIUM,21
2022,15,GAS,3,HARD,24
2022,15,GAS,4,SOFT,1
2022,15,GAS,5,SOFT,15
2022,15,HAM,1,MEDIUM,29
2022,15,HAM,2,HARD,19
2022,15,HAM,3,MEDIUM,9
2022,15,HAM,4,MEDIUM,15
2022,15,LAT,1,SOFT,13
2022,15,LAT,2,MEDIUM,13
2022,15,LAT,3,HARD,28
2022,15,LAT,4,SOFT,1
2022,15,LAT,5,SOFT,16
2022,15,LEC,1,SOFT,17
2022,15,LEC,2,MEDIUM,28
2022,15,LEC,3,HARD,11
2022,15,LEC,4,SOFT,1
2022,15,LEC,5,SOFT,15
2022,15,MAG,1,MEDIUM,14
2022,15,MAG,2,MEDIUM,20
2022,15,MAG,3,HARD,13
2022,15,MAG,4,SOFT,9
2022,15,MAG,5,SOFT,16
2022,15,MSC,1,MEDIUM,13
2022,15,MSC,2,MEDIUM,20
2022,15,MSC,3,HARD,14
2022,15,MSC,4,SOFT,9
2022,15,MSC,5,SOFT,16
2022,15,NOR,1,MEDIUM,17
2022,15,NOR,2,HARD,30
2022,15,NOR,3,SOFT,10
2022,15,NOR,4,SOFT,15
2022,15,OCO,1,SOFT,18
2022,15,OCO,2,HARD,38
2022,15,OCO,3,SOFT,1
2022,15,OCO,4,SOFT,15
2022,15,PER,1,SOFT,14
2022,15,PER,2,MEDIUM,26
2022,15,PER,3,HARD,16
2022,15,PER,4,MEDIUM,1
2022,15,PER,5,MEDIUM,15
2022,15,RIC,1,SOFT,11
2022,15,RIC,2,MEDIUM,16
2022,15,RIC,3,HARD,20
2022,15,RIC,4,SOFT,8
2022,15,RIC,5,SOFT,1
2022,15,RIC,6,SOFT,16
2022,15,RUS,1,MEDIUM,31
2022,15,RUS,2,HARD,17
2022,15,RUS,3,MEDIUM,9
2022,15,RUS,4,SOFT,15
2022,15,SAI,1,SOFT,14
2022,15,SAI,2,MEDIUM,29
2022,15,SAI,3,HARD,14
2022,15,SAI,4,SOFT,15
2022,15,STR,1,SOFT,16
2022,15,STR,2,MEDIUM,22
2022,15,STR,3,HARD,18
2022,15,STR,4,SOFT,1
2022,15,STR,5,SOFT,15
2022,15,TSU,1,SOFT,13
2022,15,TSU,2,MEDIUM,29
2022,15,TSU,3,HARD,1
2022,15,VER,1,SOFT,18
2022,15,VER,2,MEDIUM,30
2022,15,VER,3,HARD,8
2022,15,VER,4,SOFT,1
2022,15,VER,5,SOFT,15
2022,15,VET,1,SOFT,9
2022,15,VET,2,MEDIUM,26
2022,15,VET,3,HARD,13
2022,15,VET,4,SOFT,8
2022,15,VET,5,SOFT,16
2022,15,ZHO,1,SOFT,12
2022,15,ZHO,2,SOFT,25
2022,15,ZHO,3,MEDIUM,18
2022,15,ZHO,4,SOFT,1
2022,15,ZHO,5,SOFT,16
2022,16,ALO,1,MEDIUM,31
2022,16,BOT,1,MEDIUM,35
2022,16,BOT,2,SOFT,17
2022,16,DEV,1,SOFT,19
2022,16,DEV,2,MEDIUM,34
2022,16,GAS,1,MEDIUM,18
2022,16,GAS,2,HARD,35
2022,16,HAM,1,MEDIUM,33
2022,16,HAM,2,SOFT,20
2022,16,LAT,1,MEDIUM,15
2022,16,LAT,2,HARD,32
2022,16,LAT,3,SOFT,5
2022,16,LEC,1,SOFT,12
2022,16,LEC,2,MEDIUM,21
2022,16,LEC,3,SOFT,15
2022,16,LEC,4,SOFT,5
2022,16,MAG,1,MEDIUM,24
2022,16,MAG,2,HARD,22
2022,16,MAG,3,SOFT,6
2022,16,MSC,1,MEDIUM,33
2022,16,MSC,2,SOFT,20
2022,16,NOR,1,MEDIUM,35
2022,16,NOR,2,SOFT,12
2022,16,NOR,3,SOFT,6
2022,16,OCO,1,SOFT,19
2022,16,OCO,2,HARD,34
2022,16,PER,1,MEDIUM,7
2022,16,PER,2,HARD,35
2022,16,PER,3,SOFT,11
